INFO  2026-04-28 20:59:13,067 [21   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'ProductManager.Web.Host.Controllers.HomeController.Index (ProductManager.Web.Host)'
INFO  2026-04-28 20:59:13,068 [21   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/ - 302 0 - 120.7537ms
INFO  2026-04-28 20:59:13,366 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/AntiForgery/SetCookie - - -
INFO  2026-04-28 20:59:13,369 [15   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'ProductManager.Web.Host.Controllers.AntiForgeryController.SetCookie (ProductManager.Web.Host)'
INFO  2026-04-28 20:59:13,378 [15   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "SetCookie", controller = "AntiForgery", area = ""}. Executing controller action with signature Void SetCookie() on controller ProductManager.Web.Host.Controllers.AntiForgeryController (ProductManager.Web.Host).
INFO  2026-04-28 20:59:13,418 [15   ] c.Infrastructure.ControllerActionInvoker - Executing action method ProductManager.Web.Host.Controllers.AntiForgeryController.SetCookie (ProductManager.Web.Host) - Validation state: Valid
INFO  2026-04-28 20:59:13,656 [21   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44311/swagger/v1/swagger.json - - -
INFO  2026-04-28 20:59:13,694 [15   ] c.Infrastructure.ControllerActionInvoker - Executed action method ProductManager.Web.Host.Controllers.AntiForgeryController.SetCookie (ProductManager.Web.Host), returned result Microsoft.AspNetCore.Mvc.EmptyResult in 275.7333ms.
INFO  2026-04-28 20:59:13,756 [21   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/swagger/v1/swagger.json - 200 - application/json;charset=utf-8 99.6113ms
INFO  2026-04-28 20:59:13,775 [21   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2026-04-28 20:59:13,776 [21   ] c.Infrastructure.ControllerActionInvoker - Executed action ProductManager.Web.Host.Controllers.AntiForgeryController.SetCookie (ProductManager.Web.Host) in 397.9128ms
INFO  2026-04-28 20:59:13,776 [21   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'ProductManager.Web.Host.Controllers.AntiForgeryController.SetCookie (ProductManager.Web.Host)'
INFO  2026-04-28 20:59:13,776 [21   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44311/AntiForgery/SetCookie - 200 - application/json;+charset=utf-8 410.2918ms
